stem_id,station_m,x,y,diameter_m,gt_tree_id
11,3.5,423691.99875,5858025.698960001,0.4078,60
11,4.0,423691.71329,5858026.106760001,0.4392,60
11,4.5,423691.42783,5858026.514560001,0.4756,60
11,5.0,423691.06081,5858026.8408,0.5222,60
11,5.5,423690.73457000003,5858027.207820001,0.4614,60
11,6.0,423690.44911,5858027.61562,0.4078,60
11,6.5,423690.16365,5858028.02342,0.5222,60
11,7.0,423689.87819,5858028.431220001,0.5881,60
11,7.5,423689.59273000003,5858028.839020001,0.5158,60
11,8.0,423689.30727,5858029.2876,0.4614,60
11,8.5,423688.98103,5858029.613840001,0.4614,60
11,9.0,423688.69557000004,5858030.021640001,0.3363,60
11,9.5,423688.41011,5858030.429440001,0.4078,60
11,10.0,423688.12465,5858030.878020001,0.4392,60
11,10.5,423687.87997,5858031.285820001,0.4078,60
11,11.0,423687.59451,5858031.693620001,0.4392,60
11,11.5,423687.34983,5858032.142200001,0.4078,60
11,12.0,423687.06437000004,5858032.550000001,0.4392,60
11,12.5,423686.77891,5858032.957800001,0.4078,60
11,13.0,423686.49345,5858033.365600001,0.4614,60
11,13.5,423686.12643,5858033.732620001,0.2307,60
12,0.0,423510.93555,5858085.931020001,0.0816,72
12,0.5,423510.85399000003,5858086.420380001,0.3262,72
12,1.0,423510.69087,5858086.868960001,0.3262,72
12,1.5,423510.44619,5858087.317540001,0.2941,72
12,2.0,423510.20151,5858087.766120001,0.4078,72
12,2.5,423509.99761,5858088.2147,0.3647,72
12,3.0,423509.79371,5858088.663280001,0.3647,72
12,3.5,423509.54903,5858089.1118600005,0.4078,72
12,4.0,423509.30435,5858089.560440001,0.4756,72
12,4.5,423509.01889,5858089.96824,0.4078,72
12,5.0,423508.69265,5858090.335260001,0.3647,72
12,5.5,423508.40719,5858090.74306,0.4078,72
12,6.0,423508.20329000003,5858091.191640001,0.3647,72
12,6.5,423507.95861000003,5858091.64022,0.3647,72
12,7.0,423507.71393,5858092.088800001,0.3647,72
12,7.5,423507.46925,5858092.496600001,0.4078,72
12,8.0,423507.22457,5858092.945180001,0.4078,72
12,8.5,423506.97989,5858093.39376,0.3647,72
12,9.0,423506.69443000003,5858093.8015600005,0.3647,72
12,9.5,423506.44975,5858094.250140001,0.346,72
12,10.0,423506.20507,5858094.65794,0.4078,72
12,10.5,423505.91961,5858095.106520001,0.346,72
12,11.0,423505.63415,5858095.514320001,0.3647,72
12,11.5,423505.43025000003,5858095.92212,0.4756,72
12,12.0,423505.18557000003,5858096.370700001,0.5158,72
12,12.5,423504.94089,5858096.81928,0.4756,72
12,13.0,423504.73699,5858097.267860001,0.4756,72
12,13.5,423504.45153,5858097.675660001,0.4078,72
13,0.0,423670.22223,5858138.45566,0.4614,18
13,0.5,423669.85521,5858138.781900001,0.5222,18
13,1.0,423669.44741,5858139.108140001,0.5222,18
13,1.5,423669.08039,5858139.43438,0.5767,18
13,2.0,423668.71337,5858139.760620001,0.5767,18
13,2.5,423668.30557,5858140.086860001,0.6211,18
13,3.0,423667.93855,5858140.372320001,0.5881,18
13,3.5,423667.53075000003,5858140.69856,0.5471,18
13,4.0,423667.16373000003,5858141.024800001,0.4614,18
13,4.5,423666.79671,5858141.351040001,0.4078,18
13,5.0,423666.42969,5858141.67728,0.4078,18
13,5.5,423666.06267,5858142.044300001,0.4078,18
13,6.0,423665.65487,5858142.3705400005,0.5222,18
13,6.5,423665.28785,5858142.656,0.5767,18
13,7.0,423664.88005000004,5858142.982240001,0.5881,18
13,7.5,423664.51303000003,5858143.308480001,0.6211,18
13,8.0,423664.10523,5858143.593940001,0.637,18
13,8.5,423663.73821000004,5858143.92018,0.5881,18
13,9.0,423663.33041,5858144.246420001,0.5767,18
13,9.5,423662.92261,5858144.531880001,0.5767,18
13,10.0,423662.55559,5858144.858120001,0.5471,18
13,10.5,423662.14779,5858145.143580001,0.5881,18
13,11.0,423661.73999000003,5858145.429040001,0.6211,18
13,11.5,423661.33219,5858145.755280001,0.6576,18
13,12.0,423660.96517000004,5858146.0815200005,0.6921,18
13,12.5,423660.59815000003,5858146.407760001,0.6921,18
13,13.0,423660.19035,5858146.734000001,0.5767,18
13,13.5,423659.82333,5858147.0602400005,0.7295,18
14,0.0,423495.31681,5858098.695160001,0.2941,73
14,0.5,423495.15369,5858099.184520001,0.5471,73
14,1.0,423494.86823,5858099.592320001,0.5222,73
14,1.5,423494.58277000004,5858100.000120001,0.5222,73
14,2.0,423494.29731,5858100.407920001,0.5158,73
14,2.5,423494.01185,5858100.81572,0.4614,73
14,3.0,423493.76717,5858101.22352,0.5158,73
14,3.5,423493.52249,5858101.672100001,0.5158,73
14,4.0,423493.23703,5858102.0799,0.5222,73
14,4.5,423492.91079,5858102.4877,0.5881,73
14,5.0,423492.62533,5858102.895500001,0.5881,73
14,5.5,423492.29909,5858103.26252,0.5767,73
14,6.0,423492.01363,5858103.6703200005,0.6211,73
14,6.5,423491.72817,5858104.078120001,0.637,73
14,7.0,423491.44271000003,5858104.485920001,0.6921,73
14,7.5,423491.15725,5858104.893720001,0.7016,73
14,8.0,423490.87179,5858105.30152,0.6921,73
14,8.5,423490.58633,5858105.70932,0.6921,73
14,9.0,423490.26009,5858106.1171200005,0.6211,73
14,9.5,423489.97463,5858106.524920001,0.5881,73
14,10.0,423489.68917,5858106.932720001,0.5881,73
14,10.5,423489.40371,5858107.340520001,0.6211,73
14,11.0,423489.11825,5858107.74832,0.5767,73
14,11.5,423488.83279,5858108.15612,0.5767,73
14,12.0,423488.54733000003,5858108.563920001,0.5471,73
14,12.5,423488.26187,5858108.971720001,0.5767,73
14,13.0,423487.97641,5858109.379520001,0.5881,73
15,0.0,423718.87277,5858091.72178,0.3262,41
15,0.5,423718.75043,5858092.21114,0.2941,41
15,1.0,423718.58731000003,5858092.659720001,0.4078,41
15,1.5,423718.34263,5858093.1083,0.5158,41
15,2.0,423718.05717,5858093.516100001,0.4078,41
15,2.5,423717.73093,5858093.923900001,0.4078,41
