stem_id,station_m,x,y,diameter_m,gt_tree_id
36,15.0,420025.78788,5853183.452420001,0.2856,575
36,15.5,420025.46858,5853183.771720001,0.2554,575
36,16.0,420025.14928,5853184.154880001,0.2856,575
36,16.5,420024.76612,5853184.474180001,0.3612,575
36,17.0,420024.44682,5853184.857340001,0.3612,575
36,17.5,420024.12752,5853185.30436,0.4039,575
37,0.0,419895.9605,5853085.108020001,0.5109,138
37,0.5,419895.76892,5853085.555040001,0.3832,138
37,1.0,419895.57734,5853086.065920001,0.2554,138
37,1.5,419895.51348,5853086.512940001,0.3612,138
37,2.0,419895.38576000003,5853087.023820001,0.3612,138
37,2.5,419895.3219,5853087.534700001,0.3832,138
37,3.0,419895.19418,5853087.9817200005,0.3832,138
37,3.5,419895.06646,5853088.4926,0.3832,138
37,4.0,419894.93874,5853088.939620001,0.3832,138
37,4.5,419894.81102,5853089.450500001,0.4039,138
37,5.0,419894.68330000003,5853089.897520001,0.3832,138
37,5.5,419894.61944,5853090.408400001,0.3832,138
37,6.0,419894.49172,5853090.919280001,0.3832,138
37,6.5,419894.30014,5853091.366300001,0.3832,138
37,7.0,419894.17242,5853091.877180001,0.3832,138
37,7.5,419894.0447,5853092.324200001,0.3612,138
37,8.0,419893.91698,5853092.835080001,0.3612,138
37,8.5,419893.85312,5853093.2821,0.3612,138
37,9.0,419893.7254,5853093.79298,0.3612,138
37,9.5,419893.53382,5853094.303860001,0.3612,138
37,10.0,419893.4061,5853094.750880001,0.2856,138
37,10.5,419893.27838000003,5853095.261760001,0.2856,138
37,11.0,419893.15066,5853095.708780001,0.2856,138
37,11.5,419893.02294,5853096.219660001,0.2856,138
37,12.0,419892.95908,5853096.666680001,0.2856,138
37,12.5,419892.7675,5853097.177560001,0.2856,138
37,13.0,419892.63978,5853097.6245800005,0.2554,138
37,13.5,419892.51206,5853098.1354600005,0.2554,138
37,14.0,419892.38434,5853098.582480001,0.2554,138
37,14.5,419892.25662,5853099.093360001,0.2856,138
37,15.0,419892.1289,5853099.604240001,0.3612,138
37,15.5,419892.00118,5853100.051260001,0.3612,138
37,16.0,419891.8096,5853100.562140001,0.2554,138
37,16.5,419891.68188,5853101.009160001,0.2554,138
37,17.0,419891.55416,5853101.520040001,0.2856,138
37,17.5,419891.42644,5853101.967060001,0.2856,138
38,0.0,419947.55938,5853047.494480001,0.4039,168
38,0.5,419947.30394,5853047.941500001,0.4039,168
38,1.0,419947.04850000003,5853048.32466,0.4039,168
38,1.5,419946.7292,5853048.771680001,0.4605,168
38,2.0,419946.47376,5853049.154840001,0.4605,168
38,2.5,419946.21832,5853049.601860001,0.3612,168
38,3.0,419945.89902,5853049.9850200005,0.4039,168
38,3.5,419945.64358000003,5853050.432040001,0.4605,168
38,4.0,419945.32428,5853050.815200001,0.3612,168
38,4.5,419945.06884,5853051.262220001,0.4605,168
38,5.0,419944.8134,5853051.645380001,0.4605,168
38,5.5,419944.4941,5853052.0924,0.4605,168
38,6.0,419944.23866000003,5853052.475560001,0.4605,168
38,6.5,419943.98322,5853052.922580001,0.4605,168
38,7.0,419943.66392,5853053.305740001,0.4039,168
38,7.5,419943.40848,5853053.7527600005,0.4605,168
38,8.0,419943.15304,5853054.135920001,0.4605,168
38,8.5,419942.83374000003,5853054.582940001,0.4605,168
38,9.0,419942.5783,5853054.966100001,0.4605,168
38,9.5,419942.32286,5853055.413120001,0.4605,168
38,10.0,419942.06742,5853055.8601400005,0.4039,168
38,10.5,419941.81198,5853056.243300001,0.4039,168
38,11.0,419941.49268,5853056.690320001,0.4605,168
38,11.5,419941.23724,5853057.073480001,0.4605,168
38,12.0,419940.9818,5853057.520500001,0.4039,168
38,12.5,419940.72636000003,5853057.96752,0.3612,168
38,13.0,419940.40706,5853058.350680001,0.4039,168
38,13.5,419940.15162,5853058.797700001,0.4605,168
38,14.0,419939.89618,5853059.180860001,0.4039,168
38,14.5,419939.64074,5853059.6278800005,0.3612,168
38,15.0,419939.3853,5853060.074900001,0.3612,168
38,15.5,419939.066,5853060.458060001,0.2856,168
38,16.0,419938.87442,5853060.905080001,0.2856,168
38,16.5,419938.55512000003,5853061.288240001,0.3612,168
38,17.0,419938.23582,5853061.73526,0.4039,168
38,17.5,419937.98038,5853062.118420001,0.4605,168
39,0.0,419972.97566,5853029.61368,0.5109,389
39,0.5,419972.97566,5853030.12456,0.5109,389
39,1.0,419972.97566,5853030.635440001,0.5109,389
39,1.5,419972.97566,5853031.082460001,0.5109,389
39,2.0,419972.97566,5853031.593340001,0.5109,389
39,2.5,419972.97566,5853032.104220001,0.5109,389
39,3.0,419972.97566,5853032.615100001,0.5109,389
39,3.5,419972.97566,5853033.125980001,0.5109,389
39,4.0,419972.97566,5853033.636860001,0.5109,389
39,4.5,419972.97566,5853034.083880001,0.5109,389
39,5.0,419972.97566,5853034.594760001,0.5109,389
39,5.5,419972.97566,5853035.105640001,0.5109,389
39,6.0,419972.97566,5853035.616520001,0.5109,389
39,6.5,419972.97566,5853036.127400001,0.5109,389
39,7.0,419972.97566,5853036.638280001,0.5109,389
39,7.5,419972.97566,5853037.0853,0.5109,389
39,8.0,419972.9118,5853037.596180001,0.3832,389
39,8.5,419972.9118,5853038.107060001,0.4039,389
39,9.0,419972.84794,5853038.617940001,0.3832,389
39,9.5,419972.84794,5853039.128820001,0.3832,389
39,10.0,419972.78408,5853039.575840001,0.3832,389
39,10.5,419972.78408,5853040.086720001,0.3832,389
39,11.0,419972.72022,5853040.597600001,0.3832,389
39,11.5,419972.72022,5853041.108480001,0.3832,389
39,12.0,419972.65636,5853041.619360001,0.3832,389
39,12.5,419972.65636,5853042.066380001,0.3832,389
39,13.0,419972.5925,5853042.577260001,0.3832,389
39,13.5,419972.5925,5853043.088140001,0.3832,389
39,14.0,419972.52864000003,5853043.599020001,0.3832,389
39,14.5,419972.52864000003,5853044.1099000005,0.3832,389
39,15.0,419972.46478,5853044.556920001,0.3832,389
39,15.5,419972.46478,5853045.067800001,0.3832,389
39,16.0,419972.40092,5853045.578680001,0.3832,389
39,16.5,419972.33706,5853046.089560001,0.3832,389
39,17.0,419972.33706,5853046.536580001,0.3832,389
39,17.5,419972.2732,5853047.047460001,0.3832,389
40,0.0,420389.98146,5853170.488840001,0.5109,788
40,0.5,420389.98146,5853170.999720001,0.5109,788
40,1.0,420389.98146,5853171.510600001,0.5109,788
40,1.5,420389.9176,5853171.9576200005,0.5109,788
40,2.0,420389.85374,5853172.4685,0.5109,788
40,2.5,420389.78988,5853172.97938,0.4039,788
40,3.0,420389.72602,5853173.490260001,0.4605,788
40,3.5,420389.66216,5853173.937280001,0.5109,788
40,4.0,420389.53444,5853174.448160001,0.3832,788
40,4.5,420389.47058,5853174.959040001,0.3832,788
40,5.0,420389.47058,5853175.469920001,0.4605,788
40,5.5,420389.40672,5853175.980800001,0.3832,788
40,6.0,420389.40672,5853176.427820001,0.4039,788
40,6.5,420389.279,5853176.938700001,0.3832,788
40,7.0,420389.21514,5853177.449580001,0.4039,788
40,7.5,420389.15128,5853177.896600001,0.3832,788
40,8.0,420389.08742,5853178.4074800005,0.3832,788
40,8.5,420389.02356,5853178.9183600005,0.3832,788
40,9.0,420388.9597,5853179.42924,0.3832,788
40,9.5,420388.89584,5853179.876260001,0.3832,788
40,10.0,420388.83198,5853180.387140001,0.5109,788
40,10.5,420388.76812,5853180.898020001,0.5109,788
40,11.0,420388.70426,5853181.408900001,0.5109,788
40,11.5,420388.64040000003,5853181.855920001,0.5109,788
40,12.0,420388.64040000003,5853182.366800001,0.5109,788
40,12.5,420388.57654,5853182.877680001,0.5109,788
40,13.0,420388.51268,5853183.388560001,0.5266,788
40,13.5,420388.38496,5853183.835580001,0.5109,788
40,14.0,420388.3211,5853184.346460001,0.5109,788
40,14.5,420388.25724,5853184.857340001,0.5109,788
40,15.0,420388.19338,5853185.30436,0.3832,788
40,15.5,420388.19338,5853185.81524,0.3832,788
40,16.0,420388.06566,5853186.326120001,0.3832,788
40,16.5,420388.0018,5853186.837000001,0.2554,788
40,17.0,420387.87408,5853187.284020001,0.3832,788
40,17.5,420387.74636,5853187.794900001,0.3832,788
41,0.0,420314.94596,5853358.556540001,0.1277,608
41,0.5,420314.5628,5853358.939700001,0.3612,608
41,1.0,420314.30736000004,5853359.322860001,0.3612,608
41,1.5,420314.11578,5853359.7698800005,0.3612,608
41,2.0,420313.86034,5853360.216900001,0.3612,608
41,2.5,420313.54104,5853360.600060001,0.3612,608
41,3.0,420313.34946,5853361.110940001,0.4039,608
41,3.5,420313.09402,5853361.494100001,0.4605,608
41,4.0,420312.90244000003,5853361.941120001,0.5266,608
41,4.5,420312.71086,5853362.38814,0.4605,608
41,5.0,420312.45542,5853362.835160001,0.3832,608
41,5.5,420312.26384,5853363.282180001,0.4605,608
41,6.0,420311.94454,5853363.729200001,0.5419,608
41,6.5,420311.6891,5853364.176220001,0.5266,608
41,7.0,420311.49752000003,5853364.623240001,0.5712,608
41,7.5,420311.24208,5853365.07026,0.5266,608
41,8.0,420311.0505,5853365.517280001,0.5266,608
41,8.5,420310.79506000003,5853365.964300001,0.5266,608
41,9.0,420310.60348,5853366.411320001,0.5266,608
41,9.5,420310.34804,5853366.794480001,0.5266,608
