stem_id,station_m,x,y,diameter_m,gt_tree_id
28,4.5,417772.86866695737,5856143.39166507,0.5022,53
28,5.0,417772.63848535734,5856143.85202827,0.4772,53
29,0.0,417775.9865813573,5856128.74374507,0.8739,58
29,0.5,417775.9447301573,5856129.24595947,0.5874,58
29,1.0,417775.79825095733,5856129.70632267,0.7545,58
29,1.5,417775.56806935737,5856130.14576027,0.9707,58
29,2.0,417775.4215901573,5856130.62704907,0.9797,58
29,2.5,417775.29603655735,5856131.10833787,0.9405,58
29,3.0,417775.14955735736,5856131.58962667,1.0353,58
29,3.5,417775.0030781573,5856132.07091547,1.0463,58
29,4.0,417774.9612269573,5856132.55220427,0.8464,58
29,4.5,417774.98215255735,5856133.03349307,0.5091,58
29,5.0,417774.8565989573,5856133.51478187,0.6333,58
30,0.0,417781.21798135736,5856157.9977338705,0.2807,44
30,0.5,417780.84132055735,5856158.33254347,0.2959,44
30,1.0,417780.56928775733,5856158.75105547,0.5919,44
30,1.5,417780.27632935735,5856159.14864187,0.5992,44
30,2.0,417779.92059415736,5856159.48345147,0.5919,44
30,2.5,417779.58578455733,5856159.88103787,0.5992,44
30,3.0,417779.23004935734,5856160.23677307,0.6036,44
30,3.5,417778.8952397573,5856160.59250827,0.5692,44
30,4.0,417778.5395045573,5856160.92731787,0.6388,44
30,4.5,417778.16284375737,5856161.26212747,0.4881,44
30,5.0,417777.78618295735,5856161.59693707,0.3187,44
31,0.0,417755.06098135735,5856114.13767627,0.5505,61
31,0.5,417755.04005575733,5856114.63989067,0.5584,61
31,1.0,417755.10283255734,5856115.14210507,0.5441,61
31,1.5,417755.1865349573,5856115.62339387,0.3348,61
31,2.0,417755.20746055734,5856116.12560827,0.244,61
31,2.5,417755.1865349573,5856116.62782267,0.2511,61
31,3.0,417755.12375815737,5856117.13003707,0.293,61
31,3.5,417754.99820455734,5856117.61132587,0.397,61
31,4.0,417754.91450215736,5856118.09261467,0.4604,61
31,4.5,417754.8307997573,5856118.59482907,0.5505,61
32,0.0,417818.61202855734,5856130.7944538705,0.244,30
32,0.5,417818.2353677573,5856131.10833787,0.1509,30
32,1.0,417817.87963255733,5856131.48499867,0.1776,30
32,1.5,417817.58667415736,5856131.88258507,0.2367,30
32,2.0,417817.31464135734,5856132.30109707,0.2093,30
32,2.5,417817.02168295736,5856132.719609071,0.2093,30
32,3.0,417816.74965015735,5856133.11719547,0.2647,30
32,3.5,417816.45669175737,5856133.51478187,0.3187,30
32,4.0,417816.12188215734,5856133.8914426705,0.3551,30
32,4.5,417815.7870725573,5856134.26810347,0.2647,30
33,0.0,417803.60837335733,5856146.50957947,0.244,46
33,0.5,417803.16893575736,5856146.73976107,0.3047,46
33,1.0,417802.68764695735,5856146.86531467,0.2511,46
33,1.5,417802.20635815733,5856147.032719471,0.1674,46
33,2.0,417801.7250693573,5856147.13734747,0.3348,46
